StudentID,Name,Age,gender,Attendance,AssignmentScore,QuizScore,MidtermScore,FinalExamScore,Gender,Remarks
482,Karen Burke,18,f,70.10034998753528,91.08691825307592,97.63703874947588,58.90268730233214,60.686885204358816,,
33,Lisa Scott,18,m,79.81694505615863,53.532408546624126,32.98432465009229,80.13927964849607,72.32878054237715,,Account stock person join east civil.
316,Melissa Morris,16,f,92.1590791760359,51.07510777222198,36.218817156129504,88.42523133609544,98.6262539830944,,President artist couple laugh small memory one.
208,Kimberly Fleming,17,m,76.86815738213127,71.3038027981728,79.20604086850737,70.44977287918967,62.84138086965194,,
351,Anthony Hill,16,m,61.80402708881293,72.12148611055966,41.313386790011,70.68372921370673,40.12111106489404,,Action affect everyone southern agreement.
52,Laura Fernandez,18,f,79.45429927982431,48.75532444210873,95.99817989892833,65.73831363270881,67.5158766108304,,Set recently much wear adult.
110,Nancy Carter,17,Female,83.1052781636619,72.54871814316205,66.45376992839489,51.68512484015298,49.228421478496465,FEMALE,Part growth sell air.
341,Allison Pacheco,15,M,80.90076766538093,91.07045565116624,85.57928014576044,78.34553736592741,73.20274096760244,,Character both message military war court.
161,Ann Myers,17,m,82.77774071054002,40.541824247773015,41.25937217704224,92.82738214614182,57.71450814937853,,
17,Charles Floyd,18,f,84.9640617672735,45.4698694243715,42.38210016006981,53.543871993225565,52.29887257160898,,Particular trial number.
493,Michael Martinez,18,Male,90.91291120067218,77.16986508445527,67.28731207330884,70.64483235271751,84.43756893366222,,Whether receive west build.
79,Michelle Washington,18,f,74.97741478881687,76.77665049193635,62.3362855669669,60.79179506061057,81.89866943365436,,Child man foot part on range defense.
96,Kendra Petersen,17,M,68.2231923350255,75.59671889861073,76.71452786324998,92.3468061461651,62.61913251557681,male,Lay little just sound one name.
34,Julia Hansen,15,F,89.65843644556182,49.6495281446914,55.998599735509856,40.34345914126581,43.637735563988095,,Agree you us likely city area whole live.
347,Kathleen Hall,17,F,88.62213260936969,49.179028049713764,82.78753762213148,52.30092081350993,80.32336232513521,,None fly professor.
335,Timothy Rivera,18,Male,79.19125307426019,94.35346628726562,82.44985988870435,42.34055677459074,95.53133247111285,,Them window think specific.
219,Cathy Peterson,15,M,79.89859575919562,49.36983068753044,98.73784333123017,51.04898273339306,77.92956995118745,,Say street land white each enough plan.
480,Stacy Leblanc,19,M,74.87334116954898,92.56631155588255,59.50108291054732,39.965021424444636,87.66913801890945,,Go he suddenly public.
249,Roger Ryan,18,f,79.3501976772965,79.03069886750295,78.83694392640527,73.94283802762114,63.234236270685756,,Class tough bad require cultural lose.
456,Dr. Brian Peters,16,f,77.2896313557005,53.41686606977868,45.087090815393225,70.34737231130543,66.77207325865263,,Economy trip affect prepare number threat price.
38,Leah Davis,19,m,88.27921844973837,65.99480493829934,48.62134946037665,57.153020486340026,69.83874677013834,,Station toward minute cold computer.
239,Joseph Robinson,19,f,62.72998821416366,60.91442003451823,82.30537114194263,56.178502641689235,79.90877165430433,,Mrs early soon address.
49,Theresa Humphrey,16,M,84.1583148829005,94.4691191790784,39.320150292466785,98.0998034208609,85.65126067086973,,Wife yard bit or full.
254,Matthew Moore,17,Female,93.85631397258229,92.67346954247965,45.787893094801284,70.70596116120632,87.85284163223196,,Ability order power development wear.
311,,15,Female,95.39993426093125,89.39044093573962,97.71493244517926,57.21585630788951,59.51523435547311,,Could staff act Democrat series deal pattern.
8,Amanda Mueller,17,M,69.42766984259998,84.75022072185786,75.90065707931595,39.19193263119589,80.29853689276179,,
176,Laura White,16,F,89.43618452784008,55.15166692452516,67.70869671401275,35.436175369763895,63.50943779701,,Or first cultural.
455,Jennifer Schroeder,18,F,60.7371087495287,49.227468980081866,90.64705599759395,85.83099677064287,89.58928541174575,,Look cell contain shake teacher exist easy.
318,Benjamin Brown,16,m,86.46620700322165,87.60443548887024,68.15738697824898,92.48757790762852,72.86708166299917,,Event quickly want might onto.
46,Lisa Williams,15,F,81.4592540593838,79.4190314538696,90.16956621528621,43.560073500682506,97.73861217926705,,Check along environmental between ever hot manager arm.
275,Leslie Hale,17,Female,87.62240929782563,72.5418198987843,33.12164358610731,64.6386529243959,58.9929799160722,,Minute friend level deep.
152,Judy Garcia,15,M,200.0,64.3012479448193,83.07295077535761,70.26473395459635,93.33324544021778,,Knowledge kitchen can.
174,Michael Shelton,18,F,63.47700059801397,75.27306226662321,78.15188769159406,68.62055981143158,57.401751618934355,,Truth win culture listen across fear step.
273,,15,m,98.4839514305647,85.56065967537197,30.938183850251594,82.17157010929668,80.62914474746043,,Sometimes cup minute set life specific health.
420,Kristine Wall,18,Male,94.57971521229393,55.42283598592479,99.16458966569418,99.96530613401599,60.01640734174259,,
486,Carolyn Jefferson,17,m,97.7721453983132,61.887893148671765,87.82273361666003,57.217240856991864,57.7565733315194,,Behind turn amount over machine drive law.
25,Jessica Bradshaw,15,M,69.16101563699185,98.05067581682667,77.66823790667712,66.74435088389102,71.6359108549154,,Culture however card across too sister information.
253,Micheal Garcia,18,f,93.66118641240173,94.08253897530665,89.6909613912998,83.48090251075578,47.462969874479455,,
472,Alejandro Cook,19,F,99.60593491002588,68.69404138288434,56.5652032362303,60.84709267348235,56.28992525091207,,Everybody campaign thought determine positive difference not avoid.
54,Paul Cherry,19,F,90.8752792239298,74.25427011064986,35.3491801606636,52.482331478720624,115.61535025747202,,Drop anyone feel think.
442,Kelsey Davis DVM,19,Female,82.24726940159027,63.46256578349046,47.778241220041735,60.65773299991383,41.698676464160066,,Sort example respond enter give.
207,Matthew Bowen,19,m,85.80216671077318,55.25347479384959,45.78071288245857,99.6657682488559,131.93742290452545,,General so participant easy under provide.
365,Terry Watson,18,Male,62.59945637931576,66.74745487463375,57.81669733397216,65.10622658883722,96.17602836479315,,Impact measure instead occur.
369,Brandon Cantu,18,F,93.22570071002498,89.12242342715396,43.0706307041129,71.61378051199796,83.5435546218462,,
260,Bryan Bishop,16,f,74.06160644536875,50.87881913279139,79.42133053648172,96.69228930081363,82.37159097780152,,
490,Mr. Louis Coffey DDS,16,F,93.03683063199585,52.705321039928705,73.49411480774707,72.09222555226077,63.08821703326619,,Assume into score figure size this ability.
120,James Miller,16,Female,78.35955952068052,64.95444196881644,41.4578661025711,83.7402996883703,66.66192095449087,,Girl group challenge government understand own statement.
277,Brandon Morton,19,M,63.46820847448734,85.0367139864234,49.300389716688656,74.13760404806067,70.09092768878403,,Business close voice a factor social left.
98,,16,m,84.14886126920555,68.75673571457725,47.878943927965366,51.781261522426,88.28518731938169,,Gun region PM recent.
57,Janice Walton,18,Male,82.62033389291895,52.62097479513211,47.71409029605492,35.18986712038853,80.46093874140814,,South to hundred travel scientist show.
390,,16,M,61.394606409352996,67.41151869282211,81.2844664290583,40.376504999082975,79.23964554038807,,Life rule five member.
40,Jeffrey Gonzales,16,m,65.72511942193879,48.974838560053946,38.903983388121475,46.08782425121085,42.673829406920746,,Reach great realize people financial.
495,James Leach,19,F,65.25340505637513,65.82023065053528,61.48895455807914,78.91270597676689,71.91334474045085,,Out throw result cold religious.
257,Kendra Chung,15,F,84.93330203619962,62.54033511290359,63.663420052714876,65.34083502002721,45.85085953845385,,
155,Laura Martin,17,f,82.0689038103736,79.75727674049922,37.41514987909451,49.70814203392507,55.3185445902359,,Cold north magazine former official.
350,Megan Garcia,19,F,96.41356408230138,68.37351793799093,76.17405564763196,89.74499851235662,54.971462010294914,,A mean popular respond opportunity network.
301,Christopher Oconnor,19,Male,91.8136735183639,77.04110544477845,85.1399110869396,56.671475940342184,52.324084508681764,,Air once enjoy item foreign sometimes hold.
336,Ashley Myers,16,m,83.23028828909311,86.19668201510073,50.34112918644486,89.73483843090764,44.10004629073625,,New see occur reason theory above.
389,Jessica Lang,15,F,89.91486416368915,53.84975134924073,55.45851873292982,96.12915287285122,52.24147994431472,,Quite thought western.
406,Amy Weber,19,M,87.82857171399002,89.30838663406522,75.92938126144065,95.46111275349759,93.09785849083526,,Hair seek sit.
111,Natasha Castro,15,m,66.62053269711895,69.59661080702797,73.15498088265585,78.2439866285736,99.40518256404891,,Type could property clear.
374,Nicholas Andrews,17,f,98.29081051933302,55.893726834204,51.86443713198595,45.31056939421457,69.88242358341213,,Money notice nation value respond use.
200,Terry Cook,18,f,67.28428555286332,63.842739307864065,42.69234959478537,66.71032781750642,47.52138854754314,,Sport start series voice both.
183,Marissa Cooper,15,F,84.99045084173005,82.32313564673221,83.10734730777034,89.71201851340395,52.03361506437898,,Quality order produce school rate letter.
236,,16,F,67.37483682715853,89.61033302271264,42.47767268332491,85.85524141490568,43.113717971104656,,Model leave standard.
385,Allison Turner,19,m,99.85343103226897,78.41009342968997,41.81979446743803,93.22223718520124,53.750317072849725,,President compare other young save Mrs forget evening.
448,Monica Wagner,15,Male,82.39377249235318,71.94887155356557,77.7168637681134,79.34260224072969,95.44161222554396,,Each difficult president stock exactly the collection increase.
225,Drew Silva,15,M,89.28738313836249,62.45780602838756,81.48539245412763,67.98401379778323,98.3451999424062,,
354,Charles Jacobs,18,Male,64.97750229187426,53.814770105672196,69.21275808624384,48.95082476182218,66.9450847006568,,South ask data bar just occur.
201,Tracy Collins,16,Female,79.39113468601384,68.7938248955244,57.13715163252759,43.45310586322401,60.21788354304739,,Particularly begin throughout discover series name professor.
492,Stephanie Moore,19,m,93.59788658689888,85.25521266063178,73.97666773242969,78.09547749921543,65.7765155279418,,Look adult both region necessary piece.
434,Thomas Jones,17,Male,98.4526115273963,89.5171664939738,81.77699105087345,81.77749807968448,65.16337670001829,,Partner least law scientist along.
221,James Fleming,16,m,64.26314920514697,97.80080996922393,87.75914673662805,58.152067062643624,73.60550184660373,,House try per.
251,Diana Henry,15,Male,81.59371115632774,95.54048985284271,84.78073578959365,64.80031759700177,40.96371189886037,,Different though authority several must.
476,Amanda Scott,19,M,83.77583436914182,86.60341782830156,-11.344387734874235,49.287347673507355,44.658446559326876,,Scientist method want order product operation because.
387,Mike Rivera,16,Female,78.5352299286248,75.56871949920536,71.86788405583127,65.3529199976347,80.24053152293953,,Owner TV whose program reflect game entire.
204,Timothy Young,15,m,87.95383412643618,59.387839424216715,65.70767987491777,59.36223190581676,53.22930608134638,,Another say executive administration more herself.
397,Tim Roach,19,Female,61.77506654132947,60.014172968332026,81.78112324598784,93.96798840144045,44.62871011237491,,Assume effect last feel thought between.
105,,15,M,96.73818899757205,42.61969946244167,38.7663499302979,35.13674980643242,54.74844635836918,,Involve industry government prove wife.
259,Ashley Stone,150,F,73.77534928176934,78.94447952766359,-35.17605682606333,98.0245022451262,70.06527281573182,,Include pull eight inside.
22,Elizabeth Campbell,19,m,200.0,87.80786967184164,59.30064351367547,77.82362955910457,58.9088223479532,,Statement dream condition cut rest now.
345,Stephen Jones,16,f,71.88011505819529,48.98223807741746,68.13934313591609,54.013480919598216,73.81959826172573,,To job carry news apply.
426,John Boyle,16,Female,66.41600421320288,43.78654198474901,91.58753397661867,42.21353909803462,64.68036798994864,,Government see finish central.
356,Michelle Ryan,17,Male,91.91957288573533,78.2776475989582,69.05865171478479,84.37474286548678,52.785100521088495,,Firm law prove history large range.
458,Kathryn Mccormick,17,m,75.68604845780786,74.38248573585096,34.79537846388857,79.7228888493409,40.47786428472707,unknown,Age big rate purpose tough be.
213,Austin Lloyd,200,Male,92.90335503646696,48.612541722363574,31.605296788762942,98.09823998902112,71.05577807893133,,Property human meeting.
380,Richard Kelley,19,M,83.89096289721364,77.0293470037388,69.04741343504409,41.67863640940752,91.67917754890544,,Miss quality even southern.
255,Kim Peterson,15,F,98.20945250893917,59.031743005923914,56.38399153154604,38.753168371496294,76.95471494060328,,Room show everyone film.
147,Frank Lewis,18,Female,70.89207418881197,70.7569123123483,-29.566445820314648,39.37999606105896,94.22545430650854,,Teach great nearly size ever.
445,,19,F,67.72531458349172,72.38395712559657,37.444060837904225,82.91127577808334,82.77760047152834,X,Mouth newspaper college special table.
74,Ryan Williams,16,f,96.75002089042985,97.09299846131961,86.14913906893113,89.85509981976206,40.781774065425026,,Own relationship apply billion open group news if.
104,Mrs. Wendy Meyer DDS,16,M,79.23347912356294,66.01932003738334,52.55508524112398,91.0872326893068,55.22926468940169,,Throw talk top color.
27,Sierra Harmon,17,Male,77.2611257254577,67.72583744593965,73.3263735105405,69.14058423881042,49.83286142682893,,
119,Heather Curtis,15,m,99.02165262731026,97.64683308921862,57.205695904089296,55.870271310658254,43.46217570495393,,Somebody require difficult quality term.
39,Bryan Johnson,-5,Male,91.14287756203004,99.06108444417424,40.44664445651233,45.713603897539535,53.815055242630876,,Only among develop.
308,Brooke Martinez,18,m,74.58788997829224,-24.339282227415406,53.67841737326439,40.83779002838031,87.1161286909609,,Push receive accept.
108,Jimmy Castillo,18,f,96.50997851516516,79.1957811542398,64.02108520842779,37.63631794040429,40.02656688623247,,Glass enjoy receive save soon property on.
440,Nancy Long,15,Male,96.34805237077472,74.47524293906599,86.43371167026535,84.01149727034485,64.45797147877934,,Money choice upon color treat can.
436,Adrian Castaneda,18,M,95.16285920912526,96.54322114613399,72.96441931709893,91.5346064843112,87.10586284574245,,
367,Jessica Duncan,18,m,93.51302941132982,40.949265505934946,-27.46021265530471,54.707613864967996,96.37909067761049,,Current mouth imagine anything that understand.
173,Dawn Perkins,16,F,72.95960244427198,66.96603011282426,73.04847682387927,57.084973764822664,42.724196888121554,,Rock seat just rise individual party.
315,Sara Foster,16,m,82.89711037733863,87.9868657254413,59.2592953709339,95.91091684982166,67.00699158848866,,Which play stage middle despite walk.
41,,18,Male,68.18178372677853,67.87591579814861,90.52622744982924,96.62704081114374,64.93853120115435,,Consider economic remember economy interesting oil hard.
357,James Cook,18,f,70.35930606407254,55.413030858742886,68.67595303479077,47.20978541495532,96.34342575803123,,Friend north land brother keep.
115,Ricky Blake,15,f,71.10348690517672,65.10398732005916,71.89721029790559,73.76089872592394,68.89296041655126,,Computer firm need few cell institution business.
304,Sierra Thompson,19,m,78.20574740144625,95.77635264531935,98.56855882672298,86.5706109298476,87.09170937753281,,American security sure culture star fight thank.
419,Michael Hall,19,Male,81.75115631989597,-18.570054643303784,83.17076870802423,76.23208308122827,87.98312583789166,,Respond store central issue.
58,Michael Miller,16,F,88.64716298931809,60.76099405869037,84.68192966508434,37.58478772425702,48.21994378322028,,Happy star live fight.
379,George Harrell,-5,Female,80.73041466705568,60.61362848654224,61.33220582241519,61.15903143318848,88.43135912747128,,Fund second bill be available prevent may.
189,Zachary Mason,15,f,73.80768579525102,99.20157882142969,38.72998398379733,49.8516385390601,51.46712256976016,,Pull view compare that chance sense international unit.
263,Benjamin Oconnor,19,F,83.93144233072618,73.80633564090752,93.27393311822622,84.05037940390847,65.77575661456387,,Religious worry environment camera.
240,Johnny Weaver,19,Female,93.48315962812117,49.55724671456831,81.79904706799283,86.51389047758974,49.43957680010969,,Usually left green perhaps street challenge hour.
83,Leslie Faulkner,19,Male,93.61758527921691,77.51827961283686,84.86898737373717,53.49654961458834,63.567626548560604,,Write mouth bank style more door wear believe.
250,April Hall,17,F,70.7964488956878,85.91145187334709,95.0731846012979,57.974948135540856,94.39433264032976,,Alone think song shoulder should nation.
223,April Bell,17,Female,70.54735210538466,79.69794102226881,56.14238173009214,81.08589207865707,147.16085275494117,,Five method them past prove production.
443,Matthew Lester,17,m,90.26543215139739,70.06917995092059,32.17809199421504,95.50247432557184,52.6017609709769,,Exactly society election when light.
197,Joshua Carroll,17,Male,82.63106479866242,46.19853742744094,42.48608090151309,60.70322741953943,89.08160494832158,,Specific natural reflect for keep service.
366,Ashley Young,19,M,76.0632094570195,83.47101108391709,36.53855803827069,50.252473715430206,72.51940449338596,,Soldier recent again forget guess professional nor detail.
230,Andrew Ramos,18,F,93.52427852713183,86.11116187142747,83.66119667801503,45.74073327876921,88.21108650609605,,Per structure public.
402,Lisa Stewart,19,m,89.4085061809381,85.29026919645086,80.76298836191735,78.88410397472842,75.82574621120318,,Late expect daughter score create.
112,David Cox,17,m,61.3551664098638,44.8915893731456,40.96469058816658,87.02306713652143,97.29081958230809,,Catch job often heart impact try.
132,Brandon Lee,19,f,84.9990394820421,75.86341391535186,74.52495346108776,83.16378126784761,90.38896972873187,,
242,Regina Leblanc,15,f,96.62054709167657,59.08669321708717,44.20554573024315,82.50317186626756,85.88314848857675,,Some matter fish instead.
498,Austin Evans,15,Male,61.25209254990065,86.96176244464895,34.783865487258225,74.39952672067619,72.48217660943612,,General head rock any.
190,Ashley Abbott,150,Male,90.9533809280536,47.3782485117776,56.97631181331533,98.53438766937391,58.605072300565304,,Nothing traditional success travel month culture kitchen.
92,Victoria Aguilar,15,Female,69.0958248350845,42.445246365548364,92.92305768043647,95.4127351407524,91.3124191011022,,Visit herself majority social thus.
127,Stephanie Richardson,19,M,75.89272461830392,70.8397520685235,77.00184544262503,44.02663621577361,90.83630006331157,,
7,Maria Espinoza,17,Male,67.45619947152576,83.46536035684701,42.162681696360615,73.92253926492694,43.58298933825336,,Than cost tell.
407,Erin Joseph,15,m,61.951343266926926,40.074200785564564,39.08785142662023,89.87616565637819,62.997054378532084,,
293,John Martinez,15,M,82.23226325748719,44.276816203309835,36.049722753378255,84.5687656551214,92.67906981909009,,Result finish action forget hot.
148,Amy Martin,17,F,95.89721639275537,72.68431883225185,64.18758910454576,60.18051806846286,90.75097302759806,,
175,April Bridges,18,f,85.32963099643842,96.91500129108603,56.268193310986646,59.62916807382294,95.86059825311798,,Property stay work white.
63,Gary Bradford,19,f,69.09403932119949,92.952009149176,45.88752860557549,64.28024460775819,46.533598838862346,,Later the choose style play.
103,Cory Moore,18,M,78.62800489275253,92.30996673838726,92.70702181603173,81.89057432190873,88.49652637335626,,Probably including reveal raise else simply story.
241,Kevin Thornton,17,m,77.48773585428974,85.3677886240587,96.52189270514143,64.99395827267531,47.132463470624316,,
286,Brianna Price,19,F,85.86659676468653,72.9648543058272,89.71627363825553,50.62485526546645,51.2148664365077,male,Whether field easy large.
305,Cory Lane,17,F,80.89738304284676,71.93561280034241,40.147555066587195,99.38549213005868,84.00920478952622,,Remember crime condition.
261,Dr. Christopher Strong,16,Male,76.51174202427009,77.81252489974865,74.18194521696944,68.33865704956784,72.05743311362055,,Explain my available happen set southern.
401,Samantha Scott,17,Male,97.26357953275959,78.09760273546199,38.57037288512587,95.86087500799519,52.92066288295316,,Food environmental believe church single remain bit.
309,Melanie Clark,19,m,82.42708776014055,63.99431240824937,51.60891203612367,35.150640613812904,76.0661617374597,,Skill upon open figure.
399,Donald Watts,18,F,61.4168947367418,45.326043646466104,99.18911925884535,62.45499394197988,61.29164984476887,,Discuss president table agency cost necessary.
449,Morgan Barnes,15,Female,64.63375427121031,83.2853240397239,41.699240802985486,65.43001918456697,46.71283699294743,,Strong seek method rest.
106,Deborah Chavez,19,f,83.48272896546268,49.70035264880816,63.20352769343497,81.64218810755364,64.16586390773512,,Blood watch serve forward.
457,Joseph Smith,19,f,93.60486010964875,-12.503308309850993,55.226447395124325,41.49134337385158,88.35067195706998,,Old lose important game way.
381,Steven White,16,Female,81.00126003441073,66.54459618884017,41.62240193913368,47.28756910728956,89.03513868200926,,Though hospital structure protect season media say live.
220,Jasmine Bailey,15,Male,88.80810326529183,54.073677600089724,44.68893963994866,89.50569896868383,47.79648233607647,,Seem court build art skill.
304,Sierra Thompson,19,m,78.20574740144625,93.56400611390852,98.56855882672298,86.5706109298476,87.09170937753281,,School involve single age use no.
210,,18,m,96.02289204945544,71.93469932957794,64.06183635706272,74.44702720250045,85.22978203415312,,Keep small investment data.
284,Kevin Cochran,18,f,99.22307200719953,68.60172850246954,48.769731406685935,76.61289025137555,54.85060438842471,unknown,Wear television someone attack place yourself college worry.
42,Jennifer Marsh,15,Male,88.56256328894457,80.82739758155952,47.0434577883407,63.940997298511235,58.11500200465011,,
93,Hailey Mccall,17,Female,84.31577575177035,49.83996885936983,84.77394471947565,45.73825605696026,76.183858370231,,Expert never take behavior big nice.
116,Meghan Brooks,200,m,68.80388856324389,52.21469682053456,36.65081892946132,70.72293768693933,78.12661873957136,,Building exist then adult find although better mouth.
163,Annette Moses,19,m,82.26886339133465,75.92283880600645,86.8226551805997,59.05340175382659,67.60014373484793,,A right paper win group.
234,Thomas Thompson,18,Male,74.15485506244998,76.03657255277417,74.62872851291608,88.08920045776932,134.27896584765858,,Something pull recognize very home rate.
162,Douglas Henderson,15,Female,95.49841930054012,75.30475800043632,69.0629627604277,35.80013069604491,92.76979424368758,,More account forward seat truth.
199,Benjamin Cisneros,19,m,78.84261810775257,81.29247195199574,41.68195824984096,44.55902028682824,56.286314658052014,,Data law any something decide.
494,Daniel Black,15,M,69.20214732125736,57.84130289421033,74.45623741368031,92.151582465015,91.77834393921776,,
363,Michael Jones,18,f,99.56739639253436,80.55047470524255,56.03528675418054,76.41090441025882,77.64919430705676,,White difficult important how remain than western.
313,Christina Ramirez,16,m,77.64128646992646,47.393359250329965,31.54246122082529,39.48692015771022,94.88386689739022,,Lose skill move door ground.
332,Brandi Wells,16,M,62.107353439089145,78.7963548053716,36.82937571675098,41.561177998538895,48.63651481433385,,Truth last hour page grow account vote about.
44,Mackenzie Adams,16,Female,90.18541167440466,98.48199111224139,86.74801495903864,76.57436147654931,61.25606589046279,,Quality hope phone and forward skin idea.
453,Joyce Powell,19,Female,65.13794872372766,59.351678670784906,35.39546083660225,78.34633293580991,84.80659837202307,,Receive allow student reflect stuff foreign own challenge.
321,Mary Martin,16,F,77.07268226619458,65.47164551178172,58.278451342858375,60.941512224792,51.38891817832936,FEMALE,Citizen institution usually people.
24,Tara Wells,15,Female,62.66476449563268,94.71016209759466,70.75037608459806,49.314644589525486,98.89919943114687,,Marriage must pretty.
246,Scott Castro,17,M,75.86597492208217,45.42890171722304,79.01763716111647,93.95128257426421,58.71904121958511,,Hit allow vote age member show its behavior.
405,,18,M,60.20328559272104,65.36134680377137,98.58477204981654,71.7008883148221,59.9820923083239,,Expect bar between line civil.
203,Mr. Nicholas Neal PhD,15,m,89.66747776914661,41.04278741112878,91.19837294271665,59.075804107894925,64.34507011690366,,Short join property medical minute have.
47,Ronald Robinson,16,F,75.15286262227663,85.42355605667339,57.467560506993216,50.221989043006566,114.25740356791158,,Central strategy message national.
168,Samantha Porter,17,f,92.27400595850344,66.52146242697145,91.58715401593571,45.76584255683725,86.4343733062399,,Everything key prevent improve way.
290,William Murphy,18,Male,61.76661750840401,89.34360512902349,54.214431325118596,98.14964775538826,64.69932762740214,,Yeah scientist church spend your its authority.
358,Douglas Hinton,19,Male,83.54216915892982,77.9209291612251,36.590633708798855,81.7864444680546,40.400927753433265,,More notice treatment me growth fear heart.
280,Anthony Ochoa,17,Female,85.55797541337047,46.535100510803886,98.23842569467783,65.97141994558902,96.11782591271967,,Skill sense view admit middle.
376,George Howard,17,M,92.030787485195,75.7450436913374,43.70885688108432,88.54557585657574,59.62267864910906,,
454,Heather Ford,19,M,71.33371793062327,41.37362949856721,-19.750927990465055,88.51511293834666,148.10941436246043,,Test decade specific fill low eight view technology.
469,Tyler Buchanan,15,m,62.31681842235193,89.5120460449341,30.013187968960732,82.1156724554761,87.18146398368889,,Start attack gun student discover history.
338,Katie Richard,18,F,75.93149535902542,55.33869986855634,37.835514891507124,66.08689247268953,81.74784865932669,,Federal reach day state reduce image soon.
283,Kevin Fowler,15,F,85.48926319157948,54.7641795278799,89.1352605400215,35.20591015774561,77.67960295624589,,Set front it party course bar more.
262,,17,Male,88.19702198755812,76.58990832992167,33.48894194480591,41.08870734588416,72.44407402798626,,City important nearly music.
344,Shane Palmer,18,Female,78.69243066150611,85.99936811202436,91.04949900157337,61.084891574281286,62.39558886776554,,Glass walk medical operation.
417,Kim Alvarado,16,f,82.85275767678297,54.619402963832,94.27455997359426,52.48292205370009,65.64973902140555,,Peace mission human performance million suggest make.
326,Michelle Edwards,15,F,60.009500943035384,46.73826066467315,45.83029361129585,54.89892715717356,76.32896015286428,,Many democratic west affect.
158,John Dean,19,M,80.22031516424136,58.728883401786824,70.4020948301285,72.65231299833425,41.968577447716505,,Situation foot attention evidence foreign particular other.
142,Carolyn Mack,19,F,90.61425124264963,86.56001242212577,67.76893543468536,94.15875139083872,65.65010987968671,,Single different agreement traditional eat education.
156,Alexis Nicholson,15,M,70.15554256173218,45.715690477277576,40.609856011137154,59.97557530892979,57.74168044249625,,Understand individual race all.
222,Christopher Woods,15,m,65.60074154641796,55.31839148370591,66.4207603843058,88.74297329676723,86.84391119205407,,Woman drop property.
135,Jeremy Strickland,17,Male,83.49814416936297,99.52799898044034,82.37343341852983,99.43210973768616,97.37920560325165,,
475,John Berg,17,Female,85.9029457360763,44.797923661558116,39.019409840017836,52.3714209365837,94.21350660595182,,How front speech rock develop enough opportunity inside.
258,Ryan Osborn,19,F,78.96949234801478,57.812156473616845,60.46262794787498,37.239981862625,73.53883804598644,,Not sit reveal expert process marriage win.
322,David Richardson,16,f,95.06661511449798,45.22233775525952,-30.859566463562857,82.00471662020092,74.93099380555539,,Long center black imagine red process lay win.
237,Blake Lewis,15,Female,63.61347842310431,80.01829101945444,78.01378897349046,82.74756500289186,48.530226802233734,,Over but clear main future.
12,Kelsey Perkins,17,M,83.53226703180226,73.76501718060297,58.335890035963985,57.126379817721705,71.84424131721015,,First have candidate industry.
489,Karen Garner,18,Female,81.08096384847448,51.50694733551163,98.72590852824393,76.7208973255981,83.31575365094076,,Lot line conference.
485,Dr. Sean Logan Jr.,15,M,78.74157667074337,76.1531898305719,98.094342602446,56.586458750553874,40.79506201023463,male,Realize practice appear floor.
67,Jacob Martin,16,f,96.47409635371858,59.32568213316012,37.398543593439186,64.08542918595975,97.18120127073395,,Soldier between within agent.
206,Michael Carter,17,Male,68.72092429976345,74.80673378172808,37.289615054420125,63.86830135577385,72.54826020775937,,South participant increase culture artist.
468,Mark Estrada,17,F,78.94295553740355,97.16785165607766,91.19587068968461,52.333887783028544,88.55946389711573,,Example field million around step blood.
6,Abigail Elliott,16,Male,93.0053070677119,59.244564426287646,45.45618408499474,82.46599956085949,68.40405288969475,,Fish country moment knowledge section.
226,Amanda Sanders,15,M,70.0292264224639,41.050959451723735,46.5100319400581,79.03017589871659,66.92881874479636,,Figure work debate just late court among item.
95,Shawn Patterson,15,M,89.76998607373156,83.4895935924435,98.31935947191548,82.4409200751511,87.06525148020506,,
43,Ashlee Holmes,18,F,79.75925948523451,63.73270503279812,75.61974535376778,86.27214715384838,85.66529836143253,,Care camera better up store.
337,David Little,15,M,70.86747884276016,73.39822347620304,85.08790944423664,50.74502915859685,65.82248498144759,,Type describe certainly camera.
241,Kevin Thornton,17,m,77.48773585428974,76.29723536143246,96.52189270514143,64.99395827267531,47.132463470624316,,Apply wrong environmental official individual else.
243,Joseph Rodriguez,15,f,88.86131444487623,91.98632005165872,69.58849754450083,44.61896957877926,80.26331703159487,,Subject else begin model.
353,Phillip Newton,15,f,75.66520562161423,58.73630716292776,96.2646567939725,37.188496583901724,47.02396248545012,,Economy decide everything recognize music somebody these.
146,James Wilson,18,F,90.12984882989804,62.37091823133606,36.43096213970313,88.0870081663054,65.806172591788,,Hotel Democrat computer car.
428,James Maldonado,19,Female,69.54760125204069,53.64143800576593,47.10379585505263,85.10074018715218,78.27725576108432,,
481,Timothy Stone,15,Male,92.75142573428374,56.665157424955666,31.90225112635909,59.8677210320913,93.06259282137827,,Individual leader also administration once long pull.
462,Mr. Steven Jackson,16,m,66.95013901230267,58.823661471645764,93.25254910427566,81.10989286068042,55.29293493489294,,Large nor out stage medical person.
121,Steven Mccarty,16,Male,82.29221475560192,90.77471752114296,49.16539152598746,61.82389619542078,56.532876353169,,Try support interview east along.
9,,17,Female,85.35034254880709,52.02154861292276,89.3611119674581,92.02056471554303,74.93252558609387,,Strong know thus add poor rock.
